ID,Text,Class,Remarks
2541,হাজারটা সুখের স্মৃতি একটি কষ্টকে মুছে ফেলতে পারে না,Sadness,
2542,একটি কষ্ট হাজারটা সুখের স্মৃতিকে মুছে ফেলতে পারে….,Sadness,
2543,এটিই জীবনের সবচেয়ে নিষ্ঠুর সত্যি।।,Sadness,
2544,"কখনো চেনা ভিড়ে হারিয়ে ফেলি নিজেকে,",Fear,
2545,"কখনো বে রঙিন ব্যাথা কাদে এ বুকে,",Sadness,
2546,"এলোমেলো ঝড়ে মন ভেঙে পড়ে,",Sadness,
2547,হারিয়ে ফেলি পরিচয়.,Sadness,
2548,"মানুষ হইল বেইমান জাতি, ফুলে_ফুলে মধু খায় |",Disgust,
2549,ফুলের মধু শুকাইয়া গেলে আর ফিরা নাহি চায়……!,Disgust,
2550,পৃথিবীতে প্রত্যেকটা মানুষের হৃদয়ে ব্যথা আছে,Sadness,
2551,"আনন্দ = f(x,y,z) x = কষ্ট,y = দুঃখ,z = বেদনা দুঃখ = বেদনা আবার, বেদনা = কষ্টতাহলে, দুঃখ = কষ্ট = বেদনা, অতএব আনন্দ – f(x,y,z) = 0",Sadness,
2552,অতিথি পাখি হয়ে কারো জীবনে যেওনা,Disgust,
2553,কিন্তু তুমি যখন চলে যাবে আপন ঠিকানায় সে সারা জীবন কাঁদবে শুধু তোমার বেদনায়।,Sadness,
2554,"ভুল তোমার ও ছিলো, সেটা তুমি বুঝনি",Disgust,
2555,"রাগ আমার ও ছিলো, কিন্তু আমি দেখাইনি.",Anger,
2556,"ভুলে আমি ও যেতে পারতাম, কিন্তু চেষ্টা করিনি, কারন আমি তো ভুলার জন্য তোমায় ভালোবাসিনি।",Disgust,
2557,ভালবাসা বদলায় না বদলে যায় মানুষগুলো,Fear,
2558,অনুভূতিরা হারায় না হারিয়ে যায় সময়গুলো ।,Sadness,
2559,"দুঃখ আমার চির সাথী, কান্না আমার গান",Sadness,
2560,"বেথা আমার মুখের হাসি, কষ্ট আমার প্রান",Sadness,
2561,মন যদি নৌকা হয় মাঝি হবে কে?,Surprise,
2562,সবাই যদি পর ভাবে আপন হবে কে?,Sadness,
2563,ঘুম থেকে উঠে প্রীয় মানুষ গুলোর কাছ থেকে শুভ সকাল পাওয়ার মজাটাই আলাদা ।,Happiness,
2564,বাট আমার মত হতভাগার জীবনে সেটা হল না ।,Sadness,
2565,ভালোবাসি বলে দুচোখের জলে হারানো,Sadness,
2566,তোমাকে খুজি কস্টের মিছিলে তুমি চলে গেছোঅনেক দুরেএ মনের সীমানা ছেরে,Sadness,
2567,এখন আর আমি একা নই তুমি চলে গেছো তাতে কি হয়েছে?,Disgust,
2568,তোমার দেওয়া কস্টগুলো এখন আমারঘুম হীন রাতের সঙ্গী,Sadness,
2569,"সুখের আকাশটা আজ,রাতের মতো কালো।",Sadness,
2570,সাজানো স্বপ্ন গুলো হয়ে গেছে এলোমেলো।,Sadness,
2571,শপনো ছিলো রাশি রাশি মিত্যা ভালোবাসা।,Sadness,
2572,বাড়িয়ে দাও তোমার হাত আমি তোমার হাতটা ধোরতে চাই,Happiness,
2573,বাড়িয়ে দাও তোমার হাত তোমার হাতটি ধরে হাটতে চাই ।,Happiness,
